ticketId,Date (Ticket Created),Date (Ticket Last Updated),Date (Ticket Solved),Type,Category,Sub Category,Ticket Group,Ticket Status,corpId,Ticket Requester Domain,Z Channel,# SLA tickets,# SLAs Achieved,# SLAs Breached (Total),% Achieved,% Breached
569500,7/28/18,8/2/18,,Query,Product Related,Meal card,Escalation Desk,Open,5135,in.uaeexchange.com,App,1,1,1,0.5,0.5
569501,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5135,in.uaeexchange.com,App,1,1,0,1,0
569503,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
569504,7/28/18,8/4/18,7/28/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569505,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569507,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569508,7/28/18,8/2/18,7/28/18,Query,Product Related,Meal card,L1 - Support,Closed,3972,kantarimrb.com,Chat,1,1,0,1,0
569510,7/28/18,7/31/18,7/31/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,2934,gmail.com,Email,1,1,0,1,0
569512,7/28/18,8/4/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569514,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L2 - Escalations,Closed,8978,infor.com,Phone,,0,0,,
569516,7/28/18,8/5/18,8/2/18,Complaint,App Related,Unable to add money to cash card via UPI,L2 - Escalations,Solved,4519,gmail.com,Phone,1,0,1,0,1
569522,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569523,7/28/18,8/3/18,7/28/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569525,7/28/18,7/28/18,7/28/18,Complaint,Outage Related,Service failure,L1 - Support,Closed,14640,sodexo.com,Email,1,0,1,0,1
569526,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569527,7/28/18,8/4/18,7/28/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L2 - Escalations,Closed,-,gmail.com,Chat,1,2,0,1,0
569528,7/28/18,8/4/18,7/28/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,6036,jubl.com,App,1,1,0,1,0
569531,7/28/18,7/31/18,7/31/18,Request,Account Related,Block account,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569532,7/28/18,7/28/18,7/28/18,Other,Feedback Related,Products,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
569533,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569534,7/28/18,7/31/18,7/31/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569537,7/28/18,7/31/18,7/31/18,Request,Account Related,Block account,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569538,7/28/18,8/4/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,8691,noemailid.zeta,Chat,1,1,0,1,0
569541,7/28/18,7/31/18,7/31/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569543,7/28/18,8/4/18,7/28/18,Query,Product Related,Zeta wallet,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
569544,7/28/18,7/31/18,7/31/18,Query,App Related,Super card activation via App,L1 - Support,Closed,-,icloud.com,Email,1,1,0,1,0
569546,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,14516,zeta.in,App,1,1,0,1,0
569547,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569551,7/28/18,8/3/18,7/28/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,outlook.com,Chat,1,1,0,1,0
569553,7/28/18,8/2/18,7/29/18,Complaint,Payment Related,Transfer out via IMPS/NEFT,L2 - Escalations,Closed,3029,total-environment.com,Chat,1,2,0,1,0
569555,7/28/18,7/31/18,7/31/18,Other,Unknown Category,Unknown,L1 - Support,Closed,10117,zeta.in,App,1,1,0,1,0
569556,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569558,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,9162,zeta.in,App,1,1,0,1,0
569560,7/28/18,8/4/18,7/28/18,Query,Product Related,Digi gift card,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
569563,7/28/18,7/31/18,7/31/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569564,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569566,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569567,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569568,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569569,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569570,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569571,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569572,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569573,7/28/18,8/5/18,7/29/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,9339,gmail.com,Email,1,1,1,0.5,0.5
569574,7/28/18,8/4/18,7/28/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
569577,7/28/18,8/4/18,7/28/18,Query,Product Related,Meal card,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
569578,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569579,7/28/18,8/5/18,8/1/18,Query,Product Related,Super card,Escalation Desk,Closed,-,gmail.com,Phone,1,0,1,0,1
569580,7/28/18,7/31/18,7/31/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569585,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,7677,zeta.in,App,1,1,0,1,0
569586,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569588,7/28/18,7/28/18,7/28/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,7677,zeta.in,App,1,1,0,1,0
569589,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569590,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569591,7/28/18,8/4/18,7/28/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569592,7/28/18,7/31/18,7/31/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569593,7/28/18,8/1/18,7/29/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,-,gmail.com,App,1,2,1,0.666666666666667,0.333333333333333
569595,7/28/18,8/4/18,7/28/18,Complaint,Payment Related,Remote transaction dispute,L1 - Support,Closed,7677,gmail.com,Chat,1,1,0,1,0
569596,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569597,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569599,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569601,7/28/18,8/4/18,7/28/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L2 - Escalations,Closed,5254,accenture.com,Chat,1,2,0,1,0
569603,7/28/18,8/4/18,7/28/18,Request,Corporate Benefit Related,Requesting fund approval,L1 - Support,Closed,-,jubl.com,Email,1,0,1,0,1
569605,7/28/18,8/4/18,7/28/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
569606,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569607,7/28/18,7/31/18,7/31/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
569609,7/28/18,8/2/18,7/29/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,12701,yahoo.com,Email,1,1,1,0.5,0.5
569612,7/28/18,7/28/18,7/28/18,Complaint,Outage Related,Service failure,L1 - Support,Closed,-,sodexo.com,Email,1,0,1,0,1
569614,7/28/18,8/4/18,7/28/18,Complaint,Payment Related,Super card online dispute,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
569615,7/28/18,7/31/18,7/31/18,Complaint,Corporate Benefit Related,Meal voucher not received,L1 - Support,Closed,-,gmail.com,App,1,0,1,0,1
569617,7/28/18,8/5/18,7/29/18,Query,Product Related,Super card,L1 - Support,Closed,-,gmail.com,Email,1,0,2,0,1
569618,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,10946,zeta.in,App,1,0,1,0,1
569620,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569627,7/28/18,8/2/18,7/30/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,8989,nepa.com,Email,1,2,0,1,0
569628,7/28/18,8/4/18,7/28/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,3572,gmail.com,Phone,1,1,0,1,0
569629,7/28/18,8/4/18,7/28/18,Request,Payment Related,Enable ATM withdrawal facility,Social Media,Closed,-,,Play Store,1,1,0,1,0
569630,7/28/18,7/31/18,7/31/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569633,7/28/18,7/31/18,7/31/18,Other,Feedback Related,Products,L1 - Support,Closed,2396,airworks.in,App,1,1,0,1,0
569637,7/28/18,8/5/18,7/31/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L2 - Escalations,Solved,-,gmail.com,Phone,1,0,1,0,1
569640,7/28/18,8/4/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,7003,noemailid.zeta,Chat,1,1,0,1,0
569641,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,3140,policyboss.com,Chat,1,1,0,1,0
569643,7/28/18,7/31/18,7/31/18,Other,Feedback Related,Products,L1 - Support,Closed,9217,gmail.com,App,1,1,0,1,0
569644,7/28/18,8/4/18,7/28/18,Query,App Related,How to pay,L1 - Support,Closed,5796,anthembio.com,Phone,1,1,0,1,0
569647,7/28/18,7/31/18,7/31/18,Complaint,Payment Related,Super card offline dispute,L1 - Support,Closed,4707,idfcbank.com,Chat,1,1,1,0.5,0.5
569650,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569651,7/28/18,8/4/18,7/28/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569652,7/28/18,8/1/18,8/1/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569653,7/28/18,7/31/18,7/31/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,morarjee.com,Email,1,1,0,1,0
569654,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,6005,dystar.com,Chat,1,1,0,1,0
569656,7/28/18,7/31/18,7/31/18,Query,Product Related,Digi gift card,L1 - Support,Closed,3572,gmail.com,App,1,1,0,1,0
569657,7/28/18,8/4/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,2,0,1,0
569658,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569659,7/28/18,8/4/18,7/31/18,Query,App Related,How to use Meal card,L1 - Support,Solved,4393,gmail.com,App,1,1,2,0.333333333333333,0.666666666666667
569661,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569662,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569663,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
569664,7/28/18,8/4/18,7/28/18,Request,Account Related,Block account,L1 - Support,Closed,-,gmail.com,App,1,1,1,0.5,0.5
569668,7/28/18,8/2/18,7/28/18,Complaint,App Related,App usage issue,L1 - Support,Closed,2934,outlook.com,Chat,1,1,0,1,0
569669,7/28/18,8/2/18,,Query,Product Related,Meal card,Escalation Desk,Open,3859,gmail.com,Chat,1,1,1,0.5,0.5
569671,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,sodexo.com,Email,1,1,0,1,0
569673,7/28/18,7/31/18,7/31/18,Request,Sales Related,Merchant sign up lead,L1 - Support,Closed,-,gail.co.in,Email,1,1,0,1,0
569677,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569679,7/28/18,7/31/18,7/31/18,Other,Feedback Related,Products,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569680,7/28/18,8/3/18,7/28/18,Complaint,Payment Related,Super card online dispute,L1 - Support,Closed,5314,gmail.com,Chat,1,1,0,1,0
569681,7/28/18,7/31/18,7/31/18,Other,Unknown Category,Unknown,L1 - Support,Closed,2934,gmail.com,App,1,1,0,1,0
569685,7/28/18,7/30/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,10382,gail.co.in,Phone,1,0,1,0,1
569686,7/28/18,8/4/18,7/28/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L1 - Support,Closed,5458,gmail.com,App,1,1,0,1,0
569688,7/28/18,7/31/18,7/31/18,Complaint,App Related,Trouble installing App,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569689,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,9955,gmail.com,App,1,1,0,1,0
569690,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5413,rp-sg.in,Chat,1,1,0,1,0
569692,7/28/18,8/4/18,7/28/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569693,7/28/18,8/4/18,7/28/18,Complaint,App Related,Unable to transfer out money,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569694,7/28/18,7/31/18,7/31/18,Other,Feedback Related,Products,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569695,7/28/18,8/4/18,7/28/18,Query,App Related,How to use Meal card,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
569696,7/28/18,8/5/18,7/30/18,Complaint,Payment Related,Offline txn failure,L2 - Escalations,Solved,5413,rp-sg.in,Phone,1,0,1,0,1
569698,7/28/18,7/31/18,7/28/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L1 - Support,Closed,445,zensar.com,Chat,1,1,0,1,0
569699,7/28/18,7/31/18,7/31/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569700,7/28/18,8/4/18,7/28/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,9345,sodexo.com,Email,1,1,0,1,0
569701,7/28/18,8/1/18,7/29/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,yahoo.co.in,Email,1,2,1,0.666666666666667,0.333333333333333
569702,7/28/18,8/4/18,7/28/18,Complaint,Payment Related,Super card online dispute,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
569703,7/28/18,7/31/18,7/31/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569705,7/28/18,8/3/18,,Complaint,App Related,Issue with Zapps recharges,L3 - Prod/DevTeams,Open,3140,policyboss.com,Chat,1,1,1,0.5,0.5
569706,7/28/18,7/31/18,7/31/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569707,7/28/18,8/2/18,7/31/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L2 - Escalations,Solved,-,atbyatra.com,Email,1,2,1,0.666666666666667,0.333333333333333
569709,7/28/18,8/4/18,7/28/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,Email,1,1,0,1,0
569712,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569713,7/28/18,8/4/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569714,7/28/18,7/31/18,7/31/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
569717,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5254,gmail.com,App,1,1,0,1,0
569718,7/28/18,8/4/18,7/28/18,Complaint,Payment Related,Super card offline dispute,L1 - Support,Closed,5254,gmail.com,Chat,1,1,0,1,0
569722,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,10227,zeta.in,App,1,1,0,1,0
569723,7/28/18,8/4/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569724,7/28/18,8/5/18,7/30/18,Request,Account Related,Reset recovery password,L1 - Support,Solved,9790,gmrgroup.in,Email,1,1,1,0.5,0.5
569726,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4579,epam.com,Chat,1,1,0,1,0
569727,7/28/18,7/30/18,7/30/18,Complaint,Payment Related,Offline txn failure,L1 - Support,Closed,7563,boeing.com,App,1,3,1,0.75,0.25
569729,7/28/18,8/4/18,7/28/18,Query,Product Related,Reward card,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569730,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,14416,xa.pwc.com,App,1,1,0,1,0
569732,7/28/18,7/31/18,7/31/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L1 - Support,Closed,14416,xa.pwc.com,App,1,1,0,1,0
569733,7/28/18,8/5/18,7/30/18,Complaint,Sodexo Ops Related,Response not received - ZCT,L2 - Escalations,Solved,5213,sodexo.com,Email,1,1,1,0.5,0.5
569734,7/28/18,7/31/18,7/31/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569735,7/28/18,8/3/18,8/3/18,Complaint,Payment Related,Add funds via UPI dispute,L1 - Support,Closed,-,zeta.in,App,1,2,0,1,0
569736,7/28/18,8/4/18,7/28/18,Query,Product Related,Digi gift card,L1 - Support,Closed,4579,epam.com,Chat,1,1,0,1,0
569738,7/28/18,7/31/18,7/31/18,Complaint,Payment Related,Super card offline dispute,L1 - Support,Closed,9410,zeta.in,App,1,1,0,1,0
569739,7/28/18,7/28/18,7/28/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,9410,gmail.com,App,1,1,0,1,0
569740,7/28/18,8/4/18,7/28/18,Query,App Related,How to use Digi gift card,L1 - Support,Closed,-,,Chat,1,1,0,1,0
569741,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
569743,7/28/18,8/5/18,8/2/18,Complaint,App Related,Issue with IFI/Deletion,L2 - Escalations,Solved,-,gmail.com,App,1,2,1,0.666666666666667,0.333333333333333
569746,7/28/18,8/5/18,8/2/18,Request,Account Related,Requesting user data reports,L2 - Escalations,Solved,9363,247-inc.com,Chat,1,1,1,0.5,0.5
569748,7/28/18,8/4/18,7/28/18,Complaint,KYC Related,Delay in processing KYC,L1 - Support,Closed,343,zeta.in,App,1,0,1,0,1
569749,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,7351,rediffmail.com,Email,1,0,1,0,1
569751,7/28/18,7/28/18,7/28/18,Other,Feedback Related,Services,Social Media,Closed,-,,Play Store,1,1,0,1,0
569752,7/28/18,8/4/18,7/31/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,-,jsw.in,Email,1,3,1,0.75,0.25
569755,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569756,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569757,7/28/18,8/4/18,7/28/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569761,7/28/18,7/31/18,7/31/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
569762,7/28/18,8/4/18,7/28/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,-,gmail.com,App,1,1,0,1,0
569763,7/28/18,8/4/18,7/28/18,Complaint,Payment Related,Super card online dispute,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
569766,7/28/18,8/4/18,8/1/18,Complaint,Web Related,Super card activation failed via Web,L2 - Escalations,Solved,14416,xa.pwc.com,Phone,1,1,1,0.5,0.5
569767,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
569768,7/28/18,7/31/18,7/28/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
569769,7/28/18,8/5/18,7/31/18,Query,Product Related,Digi gift card,L1 - Support,Solved,2934,gmail.com,Phone,1,1,0,1,0
569772,7/28/18,8/5/18,7/29/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,0,1,0,1
569773,7/28/18,8/5/18,7/29/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,0,1,0,1
569774,7/28/18,7/31/18,7/31/18,Complaint,App Related,Trouble login via App,Social Media,Closed,-,,Play Store,1,1,0,1,0
569775,7/28/18,7/31/18,7/31/18,Query,Payment Related,Payment mode & charges,L1 - Support,Closed,9996,zeta.in,App,1,1,0,1,0
569776,7/28/18,7/31/18,7/31/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
569778,7/28/18,8/5/18,7/29/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,0,1,0,1
569779,7/28/18,8/5/18,7/31/18,Complaint,KYC Related,Delay in processing KYC,L1 - Support,Solved,-,gmail.com,Email,1,2,3,0.4,0.6
569783,7/28/18,8/4/18,7/31/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L2 - Escalations,Closed,557,excelityglobal.com,App,1,3,0,1,0
569785,7/28/18,8/4/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,5638,zeta.in,App,1,1,0,1,0
569786,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
569787,7/28/18,8/4/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,5852,india.sodexo.com,Email,1,1,0,1,0
569789,7/28/18,8/5/18,8/5/18,Request,Account Related,Zeta account migration,L2 - Escalations,Solved,343,gmail.com,Phone,1,0,1,0,1
569790,7/28/18,8/1/18,8/1/18,Other,Sodexo Related,Routed to Sodexo,L2 - Escalations,Closed,9024,gmail.com,Email,1,4,0,1,0
569791,7/28/18,8/4/18,7/28/18,Query,KYC Related,Documents & limits-KYC,L1 - Support,Closed,-,gmail.com,App,1,0,1,0,1
569792,7/28/18,8/3/18,7/28/18,Complaint,Promos Offers Related,Promo code not working,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
569793,7/28/18,7/31/18,7/28/18,Query,App Related,Super PIN,L1 - Support,Closed,14420,icclindia.com,App,1,1,0,1,0
569794,7/28/18,8/5/18,8/5/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L2 - Escalations,Solved,5254,accenture.com,Phone,1,1,0,1,0
569795,7/28/18,7/28/18,7/28/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,14420,icclindia.com,App,1,1,0,1,0
569796,7/28/18,8/4/18,7/28/18,Query,App Related,Transfer out money via zeta,L1 - Support,Closed,762,zeeco.com,Chat,1,1,0,1,0
569801,7/28/18,8/3/18,7/30/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,jsw.in,Email,1,2,0,1,0
569803,7/28/18,8/5/18,8/5/18,Complaint,Corporate Benefit Related,Delay in bill approval,L2 - Escalations,Closed,10504,cosmofilms.com,Chat,1,2,1,0.666666666666667,0.333333333333333
569804,7/28/18,8/5/18,7/30/18,Request,Account Related,Zeta account migration,L2 - Escalations,Solved,9359,hpe.com,Email,1,3,1,0.75,0.25
569805,7/28/18,8/4/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,noemailid.zeta,Chat,1,1,0,1,0
569806,7/28/18,7/31/18,7/28/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,462,rishabhsoft.com,Chat,1,1,0,1,0
569807,7/28/18,8/3/18,7/30/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,3127,btlnet.co.in,Chat,1,1,1,0.5,0.5
569808,7/28/18,8/3/18,7/28/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,9451,gmail.com,Email,1,2,0,1,0
569809,7/28/18,7/31/18,7/31/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
